clave_municipio,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
14039,1.509101,0.419138,0.083829,0.0,0.083847,0.0,1.257432,0.0,0.167641,0.251397,0.167652,0.921949,0.586647,0.0,0.0,0.0,0.0,0.0,0.0,0.75447,0.0,0.0,0.0,9.895665
14040,12.337358,2.462635,10.59703,14.127267,8.524138,9.616092,18.146337,6.184074,6.684757,9.364036,9.507537,10.446932,17.576788,15.136751,0.751982,0.417746,0.668419,7.857632,1.08657,4.931809,6.102383,13.730982,54.511347,54.271434
14041,2.569729,0.0,0.331654,1.408801,0.497373,0.08294,0.248772,0.248598,0.994814,1.32706,0.580378,0.082943,2.986353,0.0,0.0,0.0,0.0,0.0,0.331687,0.0,0.0,0.0,0.0,0.0
14042,0.0,3.390558,0.0,0.082683,0.082664,0.248033,0.828332,0.414428,0.828891,4.386654,0.082888,0.662545,3.561449,1.657375,0.0,0.0,0.0,0.0,0.497086,0.0,0.0,1.144114,2.403927,0.331176
14043,261.201084,25.672265,116.140016,103.965516,644.559575,16.80001,86.481381,79.607353,190.609211,1491.985843,55.241122,139.658204,288.004855,156.013884,152.790806,724.996238,664.677314,767.155202,343.27438,275.750087,240.819977,428.35425,636.509497,367.627868
14044,0.550558,1.00724,0.0,0.33563,0.083922,0.671698,1.846443,0.755218,0.419674,0.823246,0.587716,2.602257,18.1763,7.470477,0.0,0.0,0.0,1.595124,0.0,1.175274,0.251891,3.443,14.4594,6.296311
14045,21.366821,3.263005,4.24994,3.178723,8.077059,1.757736,23.291888,3.847933,5.345353,2.534038,2.09253,4.686327,11.966308,11.629829,0.670055,0.251278,0.669911,3.597363,0.0,0.0,0.418523,1.422549,20.580076,18.232643
14046,52.270881,9.352037,2.755307,10.147124,39.767507,16.760719,14.363451,12.944363,10.941581,10.605467,5.510578,19.61592,11.93657,0.250455,0.0,0.0,0.0,5.094147,4.341874,2.422633,14.755616,12.815938,22.464121,52.518558
14047,0.168062,0.167979,0.0,0.419998,0.168056,0.0,0.168034,0.755905,0.0,0.755941,0.167997,0.588038,5.628299,1.848255,0.0,0.0,0.0,0.0,0.0,1.092135,0.0,0.0,24.527255,0.0
14048,2.515366,1.341362,0.335389,28.62116,5.197122,3.689906,16.26314,4.443564,7.797841,3.437403,7.87891,17.274646,18.33244,8.887744,0.083862,0.335229,0.502755,0.754368,0.0,0.69477,0.838087,2.345984,28.239724,7.627746
14049,49.073509,53.322227,36.252592,34.224568,83.823653,47.070579,34.719835,85.412685,44.191689,15.457995,25.209286,14.446701,179.500388,116.895576,78.978521,113.776673,90.18793,200.236806,50.612691,49.419328,34.547951,15.324903,89.571081,140.946804
14050,1.175932,0.168009,0.167894,0.671937,0.313384,0.168102,1.679957,0.167966,0.335945,0.084063,0.33609,0.420082,5.546493,6.482444,0.755992,1.008592,0.420225,0.336207,0.924336,17.131456,35.36386,2.956167,4.123611,0.755929
14051,0.922735,0.419425,0.167785,0.083917,0.08392,0.167846,0.751953,0.419503,0.251725,0.132581,0.083868,1.677799,0.419471,0.167771,0.0,0.083848,0.0,1.425466,0.0,0.0,0.251545,0.0,0.0,0.0
14052,10.567961,1.766491,12.410071,16.581201,20.950961,7.485378,23.978019,19.099509,4.459569,3.869734,8.289766,6.647532,4.543825,1.093643,1.093964,0.925494,0.084139,0.420775,0.0,0.0,0.588816,0.841605,10.434842,5.733219
14053,45.318592,18.666245,8.503802,5.462937,31.917984,9.839339,16.19394,11.838843,13.137422,12.503443,13.753073,23.257549,50.320172,8.158279,0.0,0.333405,3.502628,1.749481,0.0,0.750276,55.357465,36.191584,51.43363,201.419441
14054,0.842347,0.589774,0.218051,7.077423,3.958232,1.684221,2.273925,2.525804,0.337229,0.08422,0.589651,3.201042,3.453722,2.274571,1.010393,0.16849,1.560274,2.851401,1.347725,1.179615,0.421382,2.443116,3.117907,0.58968
14055,3.347162,0.585824,2.530869,6.943677,3.346894,10.540244,6.59914,2.844421,0.752972,4.685115,0.944817,4.916298,1.924775,3.054766,0.0,3.057975,0.167382,4.770858,0.251004,1.255564,4.352525,7.364576,4.770944,13.389589
14057,0.757346,0.0,0.420689,1.767039,5.089933,3.701914,1.766904,1.683079,3.618464,1.851072,15.31639,3.198245,24.140445,11.214806,5.133661,11.313721,74.400906,67.850551,18.258956,16.355838,52.051885,54.057718,67.132919,204.303367
14058,95.918963,5.449622,42.689373,33.203428,63.056,19.760224,20.539634,15.712272,16.548035,26.518723,22.553961,60.956335,59.626451,52.385957,17.139689,20.204006,25.148804,106.591935,111.738751,281.435827,183.846352,338.262196,462.529562,298.797724
14059,2.357769,1.178961,0.0,1.684011,2.273377,2.104748,1.010614,0.926206,28.713864,5.55669,16.669451,6.23063,72.499459,22.275022,14.820608,36.169248,21.472005,175.666022,85.554913,24.379771,134.001602,178.926334,185.830455,327.205294
14060,1.168699,0.500957,0.166934,0.751339,1.072444,0.0,1.669655,1.335741,0.0,4.05039,1.680004,0.0,1.022948,0.667989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.175248,2.922477
14061,1.575641,1.843321,4.482037,6.058439,6.802874,2.655502,8.714157,16.426527,14.107624,19.005617,11.615905,27.230685,39.934356,15.182922,1.245076,2.572394,4.232759,15.150188,2.490081,8.714258,23.397201,13.29544,31.288713,12.27696
14062,11.002958,1.174643,10.734796,6.683804,14.738616,6.163731,13.090247,13.675661,3.327083,8.555623,4.279047,19.925159,27.359128,22.25098,4.697665,4.950089,9.676046,132.433541,24.752371,122.807175,53.807314,100.876141,325.533782,194.242571
14063,2.099293,0.33598,0.923956,1.007715,1.343157,1.007298,0.587454,0.167887,0.0,1.93063,3.104889,2.517284,1.578609,1.846651,0.335722,0.0,0.0,0.251901,0.0,0.0,0.335906,0.0,3.359386,3.191762
14064,0.499086,0.249668,0.0,0.332492,0.332483,0.083192,0.665774,2.741974,1.497166,0.166392,5.902805,0.24944,7.232756,0.166075,0.0,0.0,1.081817,0.499135,0.0,0.0,0.0,0.0,2.829879,0.083177
14065,71.375114,21.226958,29.188581,27.779317,36.229407,23.518314,73.530256,45.104724,38.651951,16.662858,27.661914,40.951591,51.718873,70.2673,86.505008,196.998133,199.213409,136.342341,47.195033,59.155999,57.764551,57.678467,199.840805,124.70651
14066,0.335826,0.335962,1.42819,0.0,0.0,0.0,0.0,0.0,0.336078,0.0,0.0,1.008073,6.129745,3.61,0.0,5.501493,0.0,2.602781,0.0,1.67893,20.819591,6.548734,12.854765,0.335858
14067,26.746959,30.289917,28.626561,33.92019,92.819596,61.221343,90.32889,43.385377,46.832081,56.467529,25.122682,54.860977,39.029331,38.525917,61.474991,34.593623,54.017494,100.257472,65.548037,52.496985,65.422708,61.63399,75.755081,95.103385
14068,55.975074,11.033158,31.82667,76.738232,164.974539,49.865802,56.774675,50.206539,66.304504,132.115196,80.954802,129.316129,348.523463,154.931189,277.130085,436.428987,463.452676,368.092112,328.80135,264.931308,288.224246,236.919662,324.994716,149.975582
14069,2.782406,6.149428,6.89864,5.392747,27.726226,15.588419,35.654614,29.575068,12.213829,14.240337,18.284004,43.665255,309.303449,67.641212,24.278193,51.172378,40.354022,204.146772,48.795556,50.404566,85.346186,71.83823,164.20535,147.067405
14070,2.073584,1.090379,1.006551,1.006623,0.67102,0.419416,5.284797,10.653335,1.174274,2.515982,0.167738,0.503265,0.754941,0.671117,0.167743,0.083879,0.0,0.0,0.251614,0.0,0.0,0.0,2.683956,12.41576
14071,2.257456,0.752394,0.740551,1.755726,0.381278,1.086945,2.507511,1.087116,0.919508,0.835993,0.08362,6.173403,18.426213,7.108374,0.167182,0.334416,0.0,1.671883,0.0,0.334318,0.501754,0.0,7.945363,53.078904
14072,0.0,0.668934,0.334554,0.0,0.668945,0.418277,0.585393,2.174845,10.458731,10.460701,4.016409,1.67365,0.334764,0.502071,0.0,0.0,0.0,2.259346,4.26578,8.095757,9.954194,1.004088,7.360703,9.198906
14073,120.034145,22.035235,19.69851,26.460282,57.542084,37.560193,61.717519,45.817001,43.567184,23.533772,14.43775,31.376843,21.833966,1.835301,0.0,0.58432,0.250336,1.668888,2.253833,5.507585,18.209019,39.927912,30.80244,193.94098
14074,0.334611,1.337512,0.0,0.083594,0.334404,1.086773,1.672957,4.59969,4.85158,1.589106,0.501872,0.91991,0.585687,1.839749,0.0,0.418358,0.0,2.091395,0.0,2.775231,3.680948,0.0,1.839523,1.587929
14075,6.782606,1.842507,3.5166,3.851976,13.027265,6.458783,7.03477,0.921111,3.182277,1.674389,3.015018,12.343804,8.896949,8.162588,2.595147,3.264987,8.960816,3.265357,1.759003,27.746124,7.536399,30.979676,24.866351,3.600671
14076,5.166928,0.583235,2.332265,1.749362,15.485154,2.081875,8.658721,2.587351,4.080528,0.750209,1.249027,19.671737,7.745798,15.573398,0.0,0.0,0.0,0.166715,0.0,0.416667,0.0,2.501003,3.715249,3.805542
14077,8.922363,26.521931,4.6978,9.080039,10.118104,5.035223,17.289606,8.808012,9.480383,10.551429,1.76277,4.951012,10.911553,9.149634,0.335868,0.167867,0.67171,4.533217,10.509519,3.385183,2.021033,19.732339,223.936253,88.339991
14078,2.843001,4.013076,0.585206,2.173711,6.403548,3.00986,5.519164,9.363536,2.925925,5.685929,3.177783,5.603039,8.11247,6.273216,0.0,2.092088,0.083686,3.345994,7.191094,1.923837,1.338798,4.098564,31.366199,35.292151
14079,25.492646,10.949833,1.366096,8.339306,52.289628,35.04382,43.630846,7.160411,16.454102,16.124176,25.353341,20.75271,68.504646,49.501635,68.905506,29.64515,28.554843,298.144275,148.445838,80.195489,106.337397,109.927456,219.19473,150.523885
14080,28.952051,6.276081,14.056058,36.901934,77.163025,41.054652,43.770348,13.673392,12.165949,25.748831,7.782366,80.815908,75.600701,53.913622,34.568251,38.163302,62.675396,177.600416,63.248363,101.687811,81.681942,88.676414,116.739174,94.334546
14081,2.821226,0.165918,0.0,0.165941,0.66385,0.0,0.0,0.414817,0.829784,0.082986,0.580934,0.0,1.576706,0.0,0.0,0.0,0.0,0.165886,0.0,0.0,0.664004,0.0,45.225826,0.082984
14082,10.043621,2.324021,2.357601,0.758073,4.968252,1.095069,5.812301,13.643256,7.327307,58.113322,14.56937,23.207307,29.375475,31.551667,19.847531,29.207263,106.374824,492.902709,692.333892,61.833105,71.883608,57.313712,131.768117,83.609279
14083,5.967815,4.945958,1.844225,6.44901,10.22855,3.018033,8.639199,7.378601,5.869501,10.215751,2.348053,3.870988,8.334105,4.526948,0.586575,0.503055,0.502989,0.922133,0.0,0.755019,0.083883,8.299785,23.905196,27.628771
14084,41.297341,11.341132,18.653054,43.808057,84.330921,20.073894,38.710094,27.759414,22.842968,34.594299,34.006525,79.511135,158.455391,85.420486,259.031961,188.897154,181.363528,423.004495,385.063217,439.379683,229.762273,557.102993,1082.63805,324.7604
14085,25.954154,17.715546,14.869434,20.565348,52.210146,81.422106,65.377196,72.470807,106.037114,38.351285,37.213639,106.996849,437.050288,230.855994,100.383716,304.600656,100.227576,639.971007,329.583094,119.543086,153.983794,161.343309,379.954184,308.690874
14086,23.788316,0.925942,2.35654,5.807517,12.035632,8.083197,15.911732,15.487931,26.901648,11.588998,58.406859,55.39993,95.762812,66.833739,103.020669,132.621107,107.740141,610.012843,214.120265,28.391413,140.338698,165.262397,433.590265,311.072
14087,91.725683,24.953288,33.212106,28.829363,65.425506,63.3211,87.555205,44.649133,61.312406,65.521811,74.480293,57.723881,185.040053,143.20567,130.264591,121.591052,222.928743,404.869934,118.258301,83.329492,256.262181,178.988224,260.938394,126.705146
14088,32.637356,10.754052,19.753272,36.74268,33.373426,12.766284,44.528264,14.787851,13.109175,12.828573,18.897544,12.610306,18.14377,29.564633,4.789065,2.689264,8.208902,15.904133,18.380631,8.396205,22.590588,66.838866,160.053182,200.516733
14089,4.541789,0.084089,0.588708,1.513661,0.84093,1.177271,0.336369,0.168242,1.429871,0.840976,0.252307,7.570278,15.474503,7.065201,0.0,7.568973,4.996166,14.363407,25.708147,11.437456,21.447758,31.798804,52.988478,25.267184
14090,14.360201,15.787053,2.521467,26.960494,49.081555,7.396364,9.246974,1.933427,5.27354,3.613933,3.36116,5.12724,25.590093,4.95139,0.252224,0.252449,6.140705,12.615896,7.568484,1.092404,0.841134,0.252111,49.047823,0.168181
14091,11.316014,3.083875,0.655564,5.671623,7.042851,1.416695,7.751399,3.334856,4.647401,5.673086,0.583422,5.168695,10.950899,5.8396,0.0,0.0,0.083296,4.000712,0.0,0.250352,0.166904,1.584203,7.752105,92.051192
14092,15.223158,3.027478,2.354415,2.940669,7.003975,3.700291,2.018448,1.766007,4.7953,0.92515,3.428211,5.803376,20.169206,25.291972,24.880174,39.295653,35.424474,304.911048,215.263883,41.298181,63.699539,76.701591,186.911515,156.498022
14093,22.18605,4.216948,4.104623,9.461293,10.803584,7.535778,22.60268,17.958389,6.364327,17.828998,10.564062,10.132061,54.966611,20.226447,0.0,3.183005,0.25129,9.465274,3.099894,2.178624,9.128804,5.698219,16.825225,38.886759
14094,7.476581,3.177097,2.423184,6.682809,3.928625,6.020238,5.598959,4.093003,5.517508,6.267795,3.429211,30.481932,35.615182,32.729729,2.425551,1.878895,2.75704,37.341278,8.271731,21.073104,24.43463,17.198361,36.33853,15.469313
14095,3.603863,1.759813,4.360202,1.089457,2.179047,2.179006,1.843762,0.167639,0.754206,0.685679,0.922049,3.338232,6.703051,1.843801,0.167487,1.173297,0.754262,1.257328,0.0,0.0,2.263074,2.094132,5.279546,2.178942
14096,0.336369,0.504632,0.925311,0.252301,4.920992,0.252321,0.672653,1.223053,6.055358,1.429862,0.0,1.682009,5.382551,5.046584,0.0,0.0,0.0,1.516665,0.504635,0.672769,0.0,0.0,2.018174,2.102357
14097,6.232362,5.033822,2.852539,1.677691,2.265041,5.620689,13.002757,5.955332,4.698248,3.355991,5.873429,7.276708,27.613832,9.357721,0.755604,2.937193,0.33581,0.839238,1.846035,1.343172,2.098492,9.22945,89.702271,33.020018
14098,4.863553,1.844672,2.599309,0.670856,1.593296,0.251576,4.192658,2.43159,1.173928,0.6709,1.174018,1.255125,0.587059,3.628208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43813,5.748798
14099,7.897012,1.857122,1.181812,4.55714,4.588844,4.642164,5.570424,0.92803,8.725269,4.980274,6.043397,3.291121,24.90129,5.875911,5.317389,3.560348,10.126532,40.244466,10.466309,7.670617,6.752303,29.372621,44.335041,11.726765
14100,393.047537,59.477046,185.1939,248.908496,863.457212,131.832638,296.63394,149.787218,264.936587,414.532764,163.129941,484.482898,598.675297,531.059765,609.726731,984.844794,1195.382678,1179.086133,704.224483,794.318088,820.032673,466.779321,873.307235,1516.354139
14101,7.879801,0.25153,6.203828,0.502948,2.17984,1.593259,3.859785,2.599214,0.670731,3.019091,0.670786,4.359957,3.521362,2.264036,0.0,1.341786,0.0,2.262709,0.0,0.0,2.431853,2.348136,12.15953,63.511101
14102,4.970186,11.371727,9.350421,8.23021,6.906559,3.371924,2.526472,7.495352,2.442452,2.021753,2.105738,5.011804,18.871024,28.945754,0.758109,1.587464,0.168513,9.347603,30.7535,9.85774,3.6223,11.457627,91.408579,19.772875
14103,4.538987,1.477183,1.01315,0.960225,0.675496,1.641007,6.44733,4.898182,4.305815,0.760086,2.110709,2.988311,19.422084,6.882799,1.857213,5.993885,4.799717,38.830853,16.042095,4.559092,3.715324,3.671808,18.293182,59.465479
14104,14.88039,2.825961,0.498951,5.914213,3.325376,1.579412,5.730671,8.09443,4.489122,2.410787,0.748153,2.66076,0.665081,0.415704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14105,5.785993,0.754724,1.090224,0.670923,1.928845,1.174038,2.767308,1.425637,1.006179,1.00638,3.438328,1.258146,6.371988,4.89058,0.586975,16.351464,1.677081,8.804801,1.425365,1.090073,2.826751,1.341624,4.36163,4.193051
14106,4.553444,2.276774,1.011723,2.44548,5.481822,10.373343,4.891554,1.264753,5.364751,2.867622,4.839136,1.602381,21.158422,7.16754,1.096182,5.128468,3.204461,10.792995,15.131558,6.915014,41.153704,10.285486,76.220841,19.32651
14107,3.110249,0.252315,0.588636,0.084064,2.018517,0.756828,1.934545,1.551556,1.261413,2.102577,0.16815,1.261509,4.372824,2.77542,0.0,0.955954,0.672711,1.093462,1.428842,8.67182,0.336497,0.0,8.209163,67.303176
14108,15.18634,18.618955,8.697674,10.268701,15.542158,61.187676,17.894791,6.417235,54.517567,9.278437,12.260582,53.671698,118.005238,43.664311,21.53298,36.7006,34.213257,148.215373,21.370261,95.541387,65.827024,66.135614,177.371539,60.373463
14109,8.450593999999999,1.254203,2.00524,13.553913,7.0265509999999995,8.200097,4.803145,3.509153,1.75727,3.011308,2.577372,3.1766509999999997,3.765069,4.0993960000000005,0.0,0.083731,0.0,1.6731340000000001,30.917533,22.481488000000002,4.430144,3.844666,19.467862999999998,66.911181
14110,7.056325,2.365546,1.01022,6.30984,9.068624,7.574721,2.776394,2.439674,17.775073,0.168255,0.841326,8.833974,23.080156,8.675736,0.0,0.084168,1.76776,9.588671,19.938231,0.588887,0.084135,8.717149,28.638417,2.188794
14111,8.861713,3.980018,0.250755,6.811801,14.816602,6.436657,1.254059,6.771634,2.09005,3.594835,1.588161,1.504442,4.347776,3.092316,0.0,0.0,0.0,0.0,0.0,0.0,2.256207,0.0,7.606676,33.011078
14112,30.888348999999998,41.574180999999996,57.992831,37.979202,98.080271,47.836422999999996,27.826122,35.897585,34.599124,15.609945999999999,39.650152,80.72277799999999,314.541684,126.873142,46.379959,226.704889,154.257094,422.429932,188.87551000000002,148.10206399999998,109.91113999999999,153.061694,440.01232799999997,368.14180300000004
14114,5.916725,0.251839,2.684675,0.587507,1.426304,0.587468,2.014363,1.679248,0.33573,1.006963,0.083944,1.007137,4.165506,1.762571,0.335744,0.0,0.083926,0.0,0.0,0.923377,1.846064,2.09962,2.854595,5.121604
14115,2.90752,0.747768,1.162534,2.989753,2.242923,1.744063,1.328807,3.322556,2.907072,0.747323,0.166123,2.243292,1.412345,0.498641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.115935,87.487119
14116,0.416207,0.083303,0.249727,0.749153,1.581492,0.083266,0.249681,0.332903,0.746719,0.249136,0.332887,1.331951,0.499422,0.083252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.914343,0.0
14117,9.691531,1.921752,0.417738,4.762198,11.446306,5.118394,1.336894,8.342027,1.587223,7.727096,3.833991,1.754513,6.849586,0.083546,0.0,0.0,0.0,0.0,0.0,0.668129,0.0,0.0,2.924463,5.346362
14118,13.785751,3.00853,3.404996,6.434546,12.629287,1.755334,11.865644,7.532184,6.518504,10.025952,0.835439,3.509339,19.282858,4.762964,0.0,0.167082,0.0,0.0,0.0,0.0,0.334296,0.0,0.334251,3.67694
14119,0.168106,0.084043,0.0,1.092313,0.168147,1.008561,1.09269,5.210645,0.084022,0.084035,0.504216,0.084023,2.18515,3.865984,0.168152,0.0,1.428963,5.463488,3.698806,9.329741,3.881861,4.313928,15.799651,11.707299
14120,74.012649,16.329718,20.430036,15.407679,30.89693,13.743287,25.458392,18.505452,10.383496,20.430652,7.118144,76.015839,64.654692,17.602973,0.502422,0.251379,3.349533,26.213508,3.850251,2.092086,121.386736,28.831278,46.108435,53.484478
14121,4.991103,3.880199,2.024018,4.749299,5.565227,4.384757,7.083728,2.445573,11.663402,2.698009,1.750313,34.353989,94.283679,19.908534,6.229567,0.506178,3.072664,7.956634,1.796008,9.529999,46.298049,12.22524,42.090292,30.706677
14122,4.7241,0.675389,0.253214,0.590866,5.375042,0.337582,8.27108,0.506383,5.56996,2.194552,3.375904,3.207231,33.463026,11.024542,4.389391,7.470724,3.122865,10.887093,8.607948,16.879082,2.635644,51.380138,15.543943,10.80374
14123,1.426325,0.083888,0.16787,1.006999,0.839146,0.251684,4.784188,1.929986,2.097413,1.006837,0.251769,1.006781,6.041482,3.858966,0.0,2.387,0.0,0.0,0.671085,1.342928,0.863267,0.0,18.705411,6.626256
14124,31.507692,1.341651,5.549458,6.53637,3.938535,6.034044,20.784028,7.122503,4.526837,3.77238,4.358896,6.873375,23.614702,6.84736,0.0,0.0,0.0,0.25144,0.0,3.102858,2.346321,0.0,18.776861,24.980174
15002,0.0,0.0,0.0,0.0,0.084343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15003,42.04034,0.420286,1.933362,3.199372,1.682094,1.261555,4.204804,1.092641,0.924856,3.951779,1.597858,1.429346,3.372465,0.50446,0.0,1.513435,0.0,0.0,0.0,1.429742,0.084064,0.0,0.588509,3.616322
15004,0.084798,0.508465,0.762744,0.932315,0.339045,1.017101,1.949246,0.254219,2.712066,0.254229,0.678088,4.254015,10.171197,1.8647,1.101925,5.085274,1.864586,3.920063,0.677968,3.220491,1.77966,2.711952,4.915393,13.974233
15005,0.422457,0.675683,0.0,2.53489,1.773681,1.436089,2.956038,1.182471,3.295313,2.196686,2.449663,2.112158,1.09847,8.870607,0.42241,1.436659,0.337912,0.844454,0.760052,0.337754,0.591202,3.968426,0.168851,4.309546
15006,7.784669,0.169226,0.084619,0.253848,0.169247,0.084614,0.0,0.33847,0.761611,0.169239,1.100093,1.009091,0.582062,1.200654,0.0,0.0,0.0,0.253818,0.0,0.0,0.0,0.0,0.0,0.0
15007,16.008177,0.591907,0.169158,4.312508,5.243613,3.298275,0.338222,2.452633,4.228188,7.324278,1.944592,5.750461,4.482025,9.810218,0.930021,4.356308,2.452645,15.876969,9.047886,5.495354,4.99255,13.827525,3.910073,13.951878
15008,6.580943,3.985804,1.102489,4.494713,6.445768,2.375005,6.27606,4.17713,3.477117,10.43422,5.682121,39.865487,70.323312,55.126275,8.989477,49.617157,2.28985,25.326394,22.864136,38.42615,67.159718,32.979773,161.752688,162.015721
15009,7.275868,0.9307,7.360332,2.707127,1.099823,0.846002,0.592173,0.930589,3.221045,0.42298,4.398849,2.36847,1.099651,0.484912,0.0,0.0,3.891315,6.174775,0.253819,3.974719,1.353069,0.422834,2.199938,2.65317
15010,1.01005,0.084185,0.0,0.336696,0.0,0.168346,0.589109,0.252479,0.084169,1.346563,0.0,0.0,0.121803,0.336727,0.0,0.084179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15011,0.130451,0.0,0.084422,0.168841,0.0,0.0,0.084397,0.0,0.08442,0.844063,0.0,0.084428,0.0,0.0,0.0,0.0,0.0,0.253219,0.0,0.0,0.0,0.0,0.337562,0.0
15012,0.0,0.0,0.084608,0.0,0.0,0.0,0.0,0.0,0.0,0.084612,0.0,0.005973,0.147629,0.0,0.0,0.0,0.0,0.507684,0.0,0.0,0.0,0.0,0.0,2.392732
